CL2;information you are permitted to view is stored on the local client computer;informazioni che si è permesso di vista è memorizzato sul computer client locale;2;2;3;2
CL2;So if someone is not online how can someone else invite them to a meeting?;Così, se qualcuno non è in linea come si può invitare qualcuno ad un incontro?;2;1;2;2
CL2;?;?;1;1;1;1
CL2;this software is not a meeting software, it is a calendar applicaiton;Questo software non è un software di riunione, si tratta di un applicativo 'calendario';1;1;2;1
CL2;FOr example;Ad esempio;1;1;1;1
CL2;I'm offline and so is my schedule;Sono in linea ed è così il mio programma;3;2;2;2
CL2;you need to schedule me for a meeting;avete bisogno di me per pianificare una riunione;2;3;3;2
CL2;how do you know my schedule?;Come fai a sapere il mio programma?;1;1;1;1
CL2;email notice will be sent;Avviso e-mail verrà inviato;1;1;1;2
CL2;well the informaiton will be stored on other client computers, for example if a manager puts out a meeting schedule it will be send to everyone in the meeting;bene il informaiton saranno memorizzati su altri computer client, ad esempio, se un gestore mette fuori un calendario riunione che verranno inviati a tutti nella riunione;3;2;3;2
CL2;the computers in our organization are left running all night so uptime is not a big consideration;i computer nella nostra organizzazione sono lasciati in esecuzione per tutta la notte in modo uptime non è una grande considerazione;2;3;4;3
CL2;And the person can retrieve the info when they log on, and such.;E la persona in grado di recuperare le informazioni quando l'accesso, e così via.;2;2;3;3
CL2;ok what about, laptops and buisness trips?;ok che dire, computer portatili e viaggi d'affari?;3;2;2;2
CL2;well when they connect the new  events  will bo downloaded from other peers;anche quando questi si collegano i nuovi eventi si bo scaricato da altri peer;3;2;2;1
CL2;pretty much the same..once you are online;più o meno lo stesso .. una volta che sono online;2;1;1;1
CL2;think about the idea of bittorrent, you can download as a peer from anywhere;pensare l'idea di BitTorrent, è possibile scaricare un peer da qualsiasi luogo;3;2;4;3
CL2;the mechanisims for distributing the data are not all that important at this point, what we need to concentrate on is the scheduling functionality of the software;il mechanisims per distribuire i dati non sono poi così importante a questo punto, che cosa abbiamo bisogno di concentrarci è la funzionalità di pianificazione del software;2;2;2;3
CL2;information isn't just retrieved at login time, it can also be downloaded as it becomes available;informazione non è solo recuperati al momento del login, può anche essere scaricato come diventa disponibile;2;2;1;3
CL2;and affected users can give feedback on the proposed schedule;e gli utenti interessati possono dare un feedback sul calendario proposto;1;1;1;2
CL2;Essentially, it should check both at login and periodically to see if anything has changed, and if so, get the new information.;In sostanza, si deve verificare sia in fase di login e periodicamente per vedere se qualcosa è cambiato, e in tal caso, ottenere le informazioni nuove.;1;1;1;1
CL2;It's a continuous process.;E 'un processo continuo.;1;1;1;1
CL2;exactly;esattamente;1;1;1;1
CL2;The RFP mentioned that documents are often sent out to be read prior to a meeting.  Does the application need to distribute the documents, or will they be sent out by email?;La RFP detto che i documenti sono spesso inviati da leggere prima di una riunione. Se l'applicazione necessità di distribuire i documenti, o saranno inviati via e-mail?;3;3;3;3
CL2;you can upload the document;è possibile caricare il documento;1;1;1;1
CL2;The application will distribute them with the meeting notice, kind of like an email attachment.;L'applicazione verrà distribuire con l'avviso di convocazione, un po 'come un allegato di posta elettronica.;2;2;2;3
CL2;yes, it does need to distribute documens and no they will not be sent out by email;sì, ha bisogno di distribuire documens e no, non verrà inviato via e-mail;1;1;2;2
CL2;email notice will be send;Avviso e-mail verranno inviati;2;2;2;1
CL2;like an attachment;come un allegato;1;1;1;1
CL2;just email notice;proprio avviso e-mail;2;2;1;4
CL2;for important items only;per gli elementi importanti solo;1;1;1;2
CL2;the user should be able to select if they want an email sent, in general it will not be necessary as the calendar will display the updates;L'utente dovrebbe essere in grado di scegliere se vogliono una email inviata, in generale, non sarà necessario in quanto il calendario per visualizzare gli aggiornamenti;2;2;2;3
CL2;ok, we should probably move on;ok, forse dovremmo andare avanti;1;1;1;1
CL2;What kinds of user permissions will the system need?;Che tipi di autorizzazioni utente avrà la necessità di sistema?;3;3;2;3
CL2;either set the cal event to private or public;impostare il cal evento privato o pubblico;2;1;1;2
CL2;Well, you should be able to define an arbitrary number of user permissions and give them all a variable set of abilities.;Beh, dovreste essere in grado di definire un numero arbitrario di permessi degli utenti e dare loro tutte una serie di capacità variabile.;2;2;2;2
CL2;I believe.;Io credo.;1;1;1;1
CL2;and depends on the group which you choose;e dipende dal gruppo che si sceglie;1;1;1;1
CL2;they system will need a role based permission system, where by and arbitrary number of rolls can be created and assigned to various users;hanno bisogno di un sistema basato sul ruolo del sistema di autorizzazione, da dove e numero arbitrario di rotoli possono essere creati e assegnati ai vari utenti;3;3;4;3
CL2;for example managers should be able to schedule meetings for the staff they manage;per esempio, i manager devono essere in grado di pianificare riunioni per il personale che gestiscono;1;1;1;1
CL2;or request a meeting with people from other departemnts;o richiesta di un incontro con persone provenienti da altri departemnts;2;2;2;2
CL2;Essentially, the system will have a various set of things people can do.;In sostanza, il sistema avrà un insieme di varie cose che la gente può fare.;1;1;1;1
CL2;And you can derive user classes from that set.;Ed è possibile derivare classi utente da quello stabilito.;2;2;3;1
CL2;for example, the manger always has permission to do , update, edit, delete the schedule;Ad esempio, il presepe ha sempre permesso di fare, aggiornare, modificare, eliminare il calendario;1;1;3;3
CL2;a mail clerk for exampel should not be able to change the time or a meeting or schedule a meeting;un impiegato di posta elettronica per exampel non dovrebbe essere in grado di modificare l'ora o una riunione o di programmare un incontro;2;1;1;2
CL2;or payroll accountant can't change time :);buste paga o commercialista non può cambiare il tempo:);4;3;3;3
CL2;Will certain users have higher priority permissions? For example, if one manager changes a schedule could another manager override the edit, or modify a calendar entry made by another user?;Anche gli utenti che dispongono di autorizzazioni alcune priorità più alta? Ad esempio, se si cambia gestore di un calendario potrebbe sostituire un altro manager di modifica, o modificare una voce di calendario fatta da un altro utente?;4;3;3;3
CL2;but the hr people can put out a schedule for all staff under thier control;ma la gente ora può mettere un calendario per tutto il personale sotto il loro controllo;2;2;2;3
CL2;but for tiems like that the person scheduled can request that their schedule be changed;ma per come tiems che la persona di linea può richiedere che il loro programma di essere cambiato;4;3;4;4
CL2;I believe that people above someone in the hierarchy can affect people below them, but people can't affect others in the same level of the hierarchy.;Io credo che le persone sopra qualcuno nella gerarchia possono influenzare la gente sotto di loro, ma la gente non può influenzare gli altri allo stesso livello della gerarchia.;1;1;1;1
CL2;Unless the person explicitly gives them permission to do so.;A meno che la persona che dà esplicitamente loro il permesso di farlo.;2;2;2;1
CL2;have to negociate before change~~~;devono negoziare prima di cambiare ~ ~ ~;1;1;1;1
CL2;when creating a schedule the system should try to optimize the timing of a meeting to minimize existing conflitcs;durante la creazione di un programma il sistema dovrebbe cercare di ottimizzare i tempi di un incontro per ridurre al minimo conflitcs esistenti;1;1;1;2
CL2;so a method to request different times;così un metodo per la richiesta di tempi diversi;2;1;2;1
CL2;that way staff can schedule themselves as long as they get their hours in;che il personale modo possibile pianificare stessi nella misura in cui mettere le ore di;4;4;4;4
CL2;when scheduling the system takes requests into consideration;quando si pianifica il sistema prende in considerazione le richieste;1;1;2;1
CL2;ok;ok;1;1;1;1
CL2;hold up a sec please;reggere un secondo per favore;2;2;2;3
CL2;Permissions;Autorizzazioni;1;1;1;1
CL2;Do you need mutlilevel premissions for each person in the tree?;Avete bisogno di premissions mutlilevel per ogni persona l'albero?;2;2;2;3
CL2;"What do you mean by ""multilevel permissions""?";"Che cosa si intende per ""autorizzazioni multilivello""?";1;1;1;1
CL2;what do you mean?;what do you mean?;4;4;4;4
CL2;yes;sì;1;1;1;1
CL2;a manager can only modify thoes under him;un gestore può modificare solo thoes sotto di lui;1;1;2;1
CL2;and he is granted his permissions by a administrator;e lui è concesso i permessi da un amministratore;2;2;2;2
CL2;ok;ok;1;1;1;1
CL2;can a manager have two or more priority levels?;un manager può avere due o più livelli di priorità?;1;1;1;1
CL2;rolls are set up my administrators and then assigned to the staff;rotoli sono istituiti i miei amministratori e quindi assegnate al personale;3;2;4;4
CL2;No, being a manager sets his priority level.;No, è un manager definisce il suo livello di priorità.;3;3;2;2
CL2;I'm not sure what you mean.;Non so cosa vuoi dire.;2;1;1;1
CL2;a manager can belong to multiple roles;un manager può appartenere a più ruoli;1;1;1;1
CL2;why we need multilevel, would you give some example;Perché abbiamo bisogno di più livelli, si potrebbe dare qualche esempio;1;1;1;2
CL2;say a manager is in charge of a group of programmers;dire un manager è responsabile di un gruppo di programmatori;2;2;2;3
CL2;that manager can then schedule thoes programmers;che il gestore può quindi pianificare i programmatori thoes;1;3;2;2
CL2;he may also be the team leader of another project;egli può anche essere il capo della squadra di un altro progetto;1;1;1;2
CL2;Oh, right, that makes sense.;Ah, giusto, che abbia un senso.;2;2;2;4
CL2;I guess that you could organize it in a tree structure.;Credo che si potrebbe organizzare in una struttura ad albero.;1;1;1;1
CL2;Where everyone below someone can have something scheduled by the person above them.;Dove tutti sotto qualcuno può avere qualcosa di linea da parte della persona sopra di loro.;4;2;4;2
CL2;I thought the permission is associated with each event,;Pensavo che l'autorizzazione è associato a ogni evento,;2;2;2;1
CL2;he can request that other people not under his controll attend a meeting put he has to request their presence and they have to accept before they can be added to the meeting;egli può chiedere che gli altri non sotto il suo controllo di partecipare a una riunione che ha messo a richiesta la loro presenza e che devono accettare prima di poter essere aggiunto alla riunione;3;3;2;3
CL2;they can also schedule their own events as long as they don't conflict;essi possono anche programmare i propri eventi, a condizione che non siano in conflitto;1;1;1;1
CL2;ie, work on project A until such a time, then work on project B;vale a dire, il lavoro su progetto fino al momento, poi il lavoro sul progetto B;3;3;3;2
CL2;So in that case, the programmers would be below the person and so would the other team.;Quindi, in questo caso, i programmatori sarebbero al di sotto della persona e quindi sarebbe l'altra squadra.;2;3;4;2
CL2;hey guys sorry im late;Hey guys sorry im fine;4;4;4;4
CL2;"sorry we are done ;)";"Siamo spiacenti, ma sono fatti;)";4;4;3;3
CL2;Haha.;Haha.;4;1;1;1
CL2;we have decided you are coding the entire project;abbiamo deciso si codifica l'intero progetto;2;3;2;2
CL2;we had a vote and everyone agreed;abbiamo avuto un voto e tutti d'accordo;2;2;1;2
CL2;And all profits will go to us.;E tutti i profitti andranno a noi.;1;1;1;1
CL2;yes;sì;1;1;1;1
CL2;so does a given user have different priority levels or just one?;così fa un determinato utente ha livelli di priorità differenti o uno solo?;3;2;2;4
CL2;Well, a given user will have people below him, above him, and unassociated with him.;Beh, un determinato utente avrà la gente sotto di lui, sopra di lui, e non associati con lui.;1;1;1;1
CL2;any user can belong to an arbitrary number of roles;ogni utente può appartenere a un numero arbitrario di ruoli;1;1;1;1
CL2;depends what kind of job he has;dipende da che tipo di lavoro che ha;2;2;1;2
CL2;k;k;4;1;1;4
CL2;He'd only be able to affect those below him, unless others give him explicit ability to do otherwise.;Aveva solo essere in grado di incidere su tali sotto di lui, a meno che gli altri dargli possibilità esplicita di fare altrimenti.;4;2;3;4
CL2;instead of permission levels i like the idea of roles;invece i livelli di autorizzazione, come l'idea di ruoli;4;3;3;4
CL2;that can be assigned and expire when a task is finished;che possono essere assegnati e scadono quando un compito è finito;1;1;1;1
CL2;yes, I agree the roles concept makes more sense;Sì, sono d'accordo il concetto ruoli più senso;3;2;3;4
CL2;Well, you could do roles in a tree structure, just a temporary one.;Beh, si potrebbe fare ruoli in una struttura ad albero, solo un temporaneo.;2;2;2;2
CL2;It's just that it'd be hard to model relationships between employees otherwise.;È solo che sarebbe difficile per i rapporti tra dipendenti modello altrimenti.;4;3;3;3
CL2;i think of it as being flatter;Penso a come essere più piatta;4;4;2;4
CL2;you have sets of users each with their own permissions;si hanno una serie di utenti ognuno con le proprie autorizzazioni;2;1;1;1
CL2;so a group leader can schedule anyone under them even if they are manageing another project;così un leader del gruppo può pianificare qualcuno sotto di loro, anche se sono manageing un altro progetto;1;2;3;2
CL2;"But if you have ""managers"" and ""programmers"", how do you define which managers are above which programmers?";"Ma se avete ""manager"" e ""programmatori"", come si fa a definire quali i manager sono di sopra della quale i programmatori?";3;2;3;2
CL2;the application should be able to create or remove the levels of permission base on role levels;l'applicazione deve essere in grado di creare o rimuovere i livelli di base di consenso sui livelli di ruolo;3;2;2;1
CL2;roles;ruoli;1;1;1;1
CL2;For example.;Per esempio.;1;1;1;1
CL2;if someone is assigned the role of project leader of project A then he can manage the schedules for anyone in project A;se qualcuno è stato assegnato il ruolo di project leader del progetto A poi in grado di gestire gli orari per tutti coloro che nel progetto A;3;2;2;3
CL2;did we dicide to change permission to role;abbiamo dicide di cambiare il permesso di ruolo;3;3;2;4
CL2;i think so;Credo di sì;1;1;1;1
CL2;Ah, so roles would be sort of a grouping mechanism, then.;Ah, quindi i ruoli sarebbe una sorta di meccanismo di raggruppamento, quindi.;2;2;1;1
CL2;exactly;esattamente;1;1;1;1
CL2;I think this is better then what we had before;Credo che questo sia meglio allora quello che avevamo prima;1;2;2;3
CL2;So, you'd have groups of people, and you'd have different level within groups?;Così, avresti gruppi di persone, e ci sarebbe diverso livello all'interno di gruppi?;2;2;1;2
CL2;if someone is assigned a mananement role they may be able to create new roles and assign anyone under them to that role;se qualcuno è stato assegnato un ruolo mananement potrebbero essere in grado di creare nuovi ruoli e assegnarli a nessuno sotto di loro a quel ruolo;3;4;2;3
CL2;That makes sense to me.;Che ha senso per me.;4;1;1;3
CL2;Yeah.;Yeah.;4;1;1;4
CL2;isn't there a potential for circular logic though?;non c'è un potenziale per la logica circolare, anche se?;4;2;2;2
CL2;but they can't escilate their own role;ma non possono escilate proprio ruolo;1;1;2;3
CL2;How so?;Come mai?;1;1;1;1
CL2;(to Andrew);(Andrew);3;1;1;1
CL2;I think we'd better to keep the human resource department to do the annouement and things like that;Credo che faremmo meglio a tenere il dipartimento delle risorse umane per fare il annouement e cose del genere;1;1;2;3
CL2;?;?;1;1;1;4
CL2;some people can be part of a group B that can assign tasks to A, where A can assign tasks to B?;alcune persone possono essere parte di un gruppo B che può assegnare compiti ad A, dove A può assegnare compiti a B?;1;1;1;2
CL2;well we are going to assume well behaved users;e stiamo per assumere gli utenti ben educati;2;1;1;4
CL2;and unless you are a manager you can't create conflicting schedules;e se non sei un manager non è possibile creare programmi in conflitto;1;1;1;1
CL2;so yes you can assign tasks but you can't bump existing tasks;Quindi sì è possibile assegnare compiti, ma non si può urtare le attività esistenti;1;1;2;3
CL2;"Maybe we should call this good for now and move on; we still have four more topics to cover.";Forse dovremmo chiamare questo bene per ora e andare avanti, ci sono ancora quattro temi più a coprire.;2;2;2;3
CL2;ok, we should probably move on before we run out of time;ok, forse dovremmo andare avanti prima che noi fuori tempo massimo;2;2;2;2
CL2;i think we're getting a little caught up in the details here anyway;Penso che stiamo diventando un po 'coinvolto nei dettagli qui comunque;2;2;1;2
CL2;yep;yep;4;1;1;1
CL2;agreed;concordato;1;1;1;1
CL2;So, are you going to need some sort of revision control system?;Quindi, stai andando avere bisogno di una sorta di sistema di controllo delle revisioni?;2;2;2;3
CL2;as far as version controll goes only the version that was used is important;per quanto riguarda il controllo di versione va solo la versione che è stato utilizzato è importante;2;3;3;2
CL2;if it didn't happen its not important;se non si è verificato il suo importante non;2;1;2;3
CL2;with multiple users updating the schedule there seems to be vast potential for version conflicts;con più utenti l'aggiornamento del programma sembra esserci un grande potenziale per i conflitti di versione;3;2;2;3
CL2;no because they can't update existing items;No, perché non è possibile aggiornare gli elementi esistenti;1;1;1;1
CL2;and plus managers have the final say;e manager più hanno l'ultima parola;2;1;2;3
CL2;which the high priority;che l'alta priorità;2;1;1;2
CL2;only certain level can do so;solo certo livello in grado di farlo;2;2;2;3
CL2;it's be coverd in previous topic;è essere coperto in argomento precedente;2;2;2;2
CL2;so a person witht he manager role can edit these docs and thats it?;tanto che una persona con ruolo di manager che possono modificare questi documenti e thats it?;4;3;3;4
CL2;the docs will be more notices;la documentazione sarà maggior numero di comunicazioni;3;2;3;3
CL2;it read this before the meeting;it leggere questo prima della riunione;2;3;2;3
CL2;or here are the notes for the meeting;o qui sono le note per la riunione;1;1;1;1
CL2;well, everybodys schedual gets distributed to trier machine;bene, Everybodys calendario viene distribuito a Treviri macchina;4;3;3;4
CL2;ok, just clearing that up;ok, solo che fino compensazione;4;4;4;4
CL2;so that's the schedyal that matters, right?;in modo che il schedyal che conta, giusto?;4;4;2;4
CL2;schedule;pianificazione;1;1;1;1
CL2;Meeting Notes will be only editable but the meeting organizer. i think you mean by;Note Meeting sarà modificabile solo, ma l'organizzatore della riunione. Credo che si intende per;4;3;3;3
CL2;word;parola;1;1;1;1
CL2;my bad;my bad;4;4;4;4
CL2;no worries;No worries;4;4;4;4
CL2;next please...time is flying;Next please ... il tempo sta volando;4;3;2;3
CL2;yep;yep;4;1;1;4
CL2;ok all there really is for this is the following;ok tutto quello che c'è proprio per questo è la seguente;4;3;2;3
CL2;rols can edit for thoes under them;rols possibile modificare per thoes sotto di loro;4;3;2;3
CL2;a user can request that the schedule be changed;un utente può chiedere che il programma sia cambiato;1;1;1;1
CL2;the role manager can then run a feature to optimize the requests;il gestore di ruolo possono quindi eseguire una funzione per ottimizzare le richieste;2;2;2;2
CL2;and find the best schedule;e trovare l'orario migliore;2;1;1;1
CL2;when teh schedule has been modified, email notice sends out to everyone related in the schedule;quando il calendario è stato modificato, comunicazione e-mail invia a tutti collegati nel calendario;2;2;2;2
CL2;i guess we will need various event types, tentative, firm, etc etc;Credo che avremo bisogno di diversi tipi di evento, Provvisorio, impresa, etc etc;2;1;1;1
CL2;good idea;buona idea;1;1;1;1
CL2;actually their calendar is updated;in realtà il loro calendario è aggiornato;1;1;1;1
CL2;a request can get sent to a manager to change a meeting, or to HR to change the base schedule;una richiesta può ottenere inviati a un manager a cambiare una riunione, o di risorse umane, a modificare la pianificazione di base;3;3;2;2
CL2;emails are only sent out when specifically requested;e-mail vengono inviati solo quando espressamente richiesto;1;2;1;2
CL2;a request can be sent to any role manager;una richiesta può essere inviata a qualsiasi ruolo di manager;2;1;2;2
CL2;whatever;qualunque cosa;1;1;1;1
CL2;ok, I think that covers it.;Ok, penso che la ricopre.;1;1;1;4
CL2;let's move on;andiamo avanti;1;1;1;1
CL2;Will the backups be local?;Sarà il backup sia locale?;2;2;2;4
CL2;or will they be backed up on the web server also;o saranno backup sul server web anche;2;1;2;3
CL2;yes, but an administrator can also request a global snapshot of the system;sì, ma un amministratore può anche richiedere uno snapshot globale del sistema;1;1;1;2
CL2;from all online users;da tutti gli utenti online;1;1;1;1
CL2;yes;sì;1;1;1;1
CL2;ok;ok;1;1;1;1
CL2;Is there any specific calendar formats your organization uses?;Vi è alcuna formati specifici calendario del tuo utilizza organizzazione?;3;3;3;3
CL2;calendar format is complicated to describe man;formato del calendario è complicato per descrivere l'uomo;3;3;4;4
CL2;various depending on the information displayes;diverse a seconda dei visualizzano informazioni;3;2;3;4
CL2;d;d;1;1;1;4
CL2;we want monthly,  weekly, and daily breakdowns;vogliamo mensile, settimanale, giornaliero e guasti;3;3;3;3
CL2;plus the ability to switch between calendars;oltre alla possibilità di passare tra i calendari;1;1;2;1
CL2;just make sure it's friendly and easy to read;solo assicurarsi che sia amichevole e facile da leggere;1;2;1;2
CL2;ya...user friendly is the most important part;ya ... facile da usare è la parte più importante;1;1;1;2
CL2;friendly and easy ......;amichevole e facile ......;1;1;1;1
CL2;it hr can post your work schedule and then during that time you have various meetings and events;è ora possibile pubblicare il tuo programma di lavoro e quindi durante questo periodo si hanno vari incontri ed eventi;2;1;2;4
CL2;Wait, are you asking about format for storage or format for displaying?;Se vuoi, chiedi sul formato per l'archiviazione o il formato per la visualizzazione?;3;3;2;3
CL2;display format;Formato schermo;1;1;1;4
CL2;and we want clippy;e vogliamo Clippy;1;1;1;1
CL2;Oh, okay.;Oh, okay.;1;1;1;1
CL2;hot girls pictures as backgound = friendly;hot girls foto come cornice di = amichevole;4;2;2;4
CL2;Also we want Clippy to get run over by a bus.;Anche noi vogliamo Clippy per avere investito da un autobus.;2;3;4;4
CL2;Twice.;Due volte.;1;1;1;1
CL2;yes;sì;1;1;1;1
CL2;user configurable backgrounds optional;sfondi configurabili dall'utente optional;1;2;2;3
CL2;yes;sì;1;1;1;1
CL2;that's the one;That's the one;4;4;4;4
CL2;I only want that feature;Voglio solo che la funzione;3;1;2;1
CL2;must built;deve costruire;1;1;1;3
CL2;yes...users can set their own preference;sì ... gli utenti possono impostare la loro preferenza;1;1;1;1
CL2;so a zombie clippy;così un Clippy zombie;1;1;1;2
CL2;is that optional?;è che optional?;3;4;3;4
CL2;no;no;1;1;1;1
CL2;must;dovere;2;2;1;1
CL2;well its not all that important;anche la sua, non poi così importante;4;2;2;4
CL2;i would rather get all of the scheduling stuff in there first;Avrei preferito avere tutte le cose di programmazione in prima li;3;3;3;3
CL2;This sort of thing would be a feature added once the meat of the project is finished.;Questo genere di cose sarebbe una caratteristica aggiunta una volta che la carne del progetto è finito.;1;2;2;2
CL2;It's not something that would doom the project without it.;Non è qualcosa che condannerebbe il progetto senza di essa.;1;1;1;2
CL2;exactly;esattamente;1;1;1;1
CL2;nothing;niente;1;1;1;1
CL2;bye;ciao;1;1;1;1
CL2;re we done???;Re abbiamo fatto??;1;1;1;2
CL2;not that i can think of;Non che io possa pensare di;2;1;2;2
CL2;Yes, there should be an Easter Egg where a giant stack of calendars falls on Clippy.;Sì, ci dovrebbe essere un uovo di Pasqua, dove un gigante pila di calendari cade su Clippy.;2;2;2;4
CL2;Did I miss anything important in the notes on the side?;Mi sono perso qualcosa di importante nelle note sul lato?;1;1;1;3
CL2;ye, we done;YE, abbiamo fatto;1;1;1;3
